2025-06-27 16:34:53.909 | ERROR    | consumer:loadmodel:96 - loadmodel: Error al cargar el modelo: No module named 'imblearn'
2025-07-03 02:20:58.534 | WARNING  | data_service:get_clean_data:41 - Transacción descartada por categoría desconocida.
2025-07-03 02:20:58.534 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-03 02:42:13.585 | INFO     | consumer_service:consume_loop:33 - Esperando mensajes de Kafka...
2025-07-03 02:42:16.304 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 26.26287215978836, "AnomalyScore": 0.44448839001714213, "Timestamp": "2022-01-25 14:50:00", "Amount": 49.84900209737859, "AccountBalance": 9093.314805842047, "LastLogin": "2022-08-20", "SuspiciousFlag": 1, "Hour": 23, "usuario_id": "9408899d-56ef-449d-983d-cd7f89cf6e68", "transaccion_id": "8e162d68-3df8-484c-8b4d-dee7887b9307"}
2025-07-03 02:42:16.345 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          26.262872  ...             9067.051934          0

[1 rows x 13 columns]
2025-07-03 02:42:16.352 | INFO     | data_service:codificar_categoria:51 - Categoría original: 0    Other
Name: Category, dtype: object
2025-07-03 02:42:16.353 | INFO     | data_service:codificar_categoria:52 - Categoría original con iloc: Other
2025-07-03 02:42:16.354 | ERROR    | data_service:get_clean_data:43 - Error al limpiar datos: 'LabelEncoder' object has no attribute 'dtype'
2025-07-03 02:42:16.354 | WARNING  | consumer_service:consume_loop:49 - Transacción descartada.
2025-07-03 02:55:35.068 | INFO     | consumer_service:consume_loop:33 - Esperando mensajes de Kafka...
2025-07-03 02:55:35.079 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 21.296726074181812, "AnomalyScore": 0.7620355019329526, "Timestamp": "2022-01-21 23:04:44", "Amount": 76.61766299155767, "AccountBalance": 1913.9339647387337, "LastLogin": "2022-09-10", "SuspiciousFlag": 1, "Hour": 14, "usuario_id": "93861412-d0b0-485f-882a-fcc4e029c0f5", "transaccion_id": "0edb4d60-37ae-4af9-9ec2-4ba78e33a15a"}
2025-07-03 02:55:35.126 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          21.296726  ...             1892.637239          0

[1 rows x 13 columns]
2025-07-03 02:55:35.132 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Other
Name: Category, dtype: object
2025-07-03 02:55:35.132 | INFO     | data_service:codificar_categoria:51 - [0 1 2 3 4]
2025-07-03 02:55:35.134 | ERROR    | data_service:codificar_categoria:55 - Categoría desconocida detectada: 'Other' - invalid literal for int() with base 10: np.str_('Other')
2025-07-03 02:55:35.149 | WARNING  | consumer_service:consume_loop:49 - Transacción descartada.
2025-07-03 03:00:10.218 | INFO     | consumer_service:consume_loop:33 - Esperando mensajes de Kafka...
2025-07-03 03:00:15.643 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 52.96163935958662, "AnomalyScore": 0.19818027207239813, "Timestamp": "2022-01-09 14:15:42", "Amount": 19.034787557761756, "AccountBalance": 8609.537763200435, "LastLogin": "2022-01-01", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "009fb636-5ad2-4550-b6f9-3210cf9507a6", "transaccion_id": "c74058cc-b493-4a07-aff7-11a36ebc60a4"}
2025-07-03 03:00:15.697 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          52.961639  ...             8556.576124          1

[1 rows x 13 columns]
2025-07-03 03:00:15.704 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 03:00:15.704 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:15.713 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:16.715 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 16.019287695546776, "AnomalyScore": 0.22607866236295573, "Timestamp": "2022-01-16 02:59:55", "Amount": 76.3198791087706, "AccountBalance": 4075.0699115848993, "LastLogin": "2024-01-27", "SuspiciousFlag": 0, "Hour": 9, "usuario_id": "8617b1d8-202c-46b8-866f-f3aaafe1e34b", "transaccion_id": "bb177ef3-72d8-4eab-8b43-614c5abbdc88"}
2025-07-03 03:00:16.733 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          16.019288  ...             4059.050624          1

[1 rows x 13 columns]
2025-07-03 03:00:16.739 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 03:00:16.740 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:16.744 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:17.745 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 10.057863646142923, "AnomalyScore": 0.33548390763040714, "Timestamp": "2022-01-20 08:19:32", "Amount": 81.19766044677004, "AccountBalance": 8509.332327373395, "LastLogin": "2024-07-31", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "2f9b1df0-43a3-4cd2-a6d8-fce92addb089", "transaccion_id": "4e12b0ad-03aa-49e6-9a6d-63655b2cf823"}
2025-07-03 03:00:17.769 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          10.057864  ...             8499.274464          0

[1 rows x 13 columns]
2025-07-03 03:00:17.774 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 03:00:17.775 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:17.780 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:18.782 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 37.14681764341006, "AnomalyScore": 0.8846220507430966, "Timestamp": "2022-01-23 02:01:45", "Amount": 29.297713782010973, "AccountBalance": 4433.52273704466, "LastLogin": "2022-08-13", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "0a11a8fd-1302-4aee-9b8a-937193b1c1a9", "transaccion_id": "c4763d19-cecf-4f0c-93c5-5493db9c510f"}
2025-07-03 03:00:18.801 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          37.146818  ...             4396.375919          1

[1 rows x 13 columns]
2025-07-03 03:00:18.806 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Other
Name: Category, dtype: object
2025-07-03 03:00:18.807 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:18.811 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:19.813 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 15.280973662681209, "AnomalyScore": 0.45224811825215444, "Timestamp": "2022-02-11 15:00:00", "Amount": 99.88740974312738, "AccountBalance": 9726.54598347682, "LastLogin": "2022-11-10", "SuspiciousFlag": 0, "Hour": 11, "usuario_id": "034416ce-8a43-4ac6-ad36-b78153a23a86", "transaccion_id": "47a65b99-af66-4176-a5f3-6dce96494807"}
2025-07-03 03:00:19.832 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          15.280974  ...              9711.26501          0

[1 rows x 13 columns]
2025-07-03 03:00:19.837 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 03:00:19.837 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:19.841 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:20.843 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Travel", "TransactionAmount": 69.26232376243237, "AnomalyScore": 0.9990473412377048, "Timestamp": "2022-01-19 21:55:04", "Amount": 57.8590725555109, "AccountBalance": 4464.627598983246, "LastLogin": "2022-02-15", "SuspiciousFlag": 0, "Hour": 16, "usuario_id": "5639dc1d-205e-4aac-8067-f3d9319cc06d", "transaccion_id": "4f259ef1-c4b5-46f1-83fa-cea3042af7dd"}
2025-07-03 03:00:20.861 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Travel          69.262324  ...             4395.365275          0

[1 rows x 13 columns]
2025-07-03 03:00:20.866 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Travel
Name: Category, dtype: object
2025-07-03 03:00:20.867 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:20.871 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:21.873 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 26.26287215978836, "AnomalyScore": 0.44448839001714213, "Timestamp": "2022-01-25 14:50:00", "Amount": 49.84900209737859, "AccountBalance": 9093.314805842047, "LastLogin": "2022-08-20", "SuspiciousFlag": 1, "Hour": 23, "usuario_id": "d5f80d95-0705-48e9-bdf1-923ccc5ae57d", "transaccion_id": "f938f373-8308-41a3-9a57-893faba80b8f"}
2025-07-03 03:00:21.893 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          26.262872  ...             9067.051934          0

[1 rows x 13 columns]
2025-07-03 03:00:21.898 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Other
Name: Category, dtype: object
2025-07-03 03:00:21.899 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:21.903 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:22.905 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 21.296726074181812, "AnomalyScore": 0.7620355019329526, "Timestamp": "2022-01-21 23:04:44", "Amount": 76.61766299155767, "AccountBalance": 1913.9339647387337, "LastLogin": "2022-09-10", "SuspiciousFlag": 1, "Hour": 14, "usuario_id": "79b45d0a-63ec-4474-ba43-37906f6c554b", "transaccion_id": "30cef6d6-8163-414e-bc4a-46bcd205c285"}
2025-07-03 03:00:22.926 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          21.296726  ...             1892.637239          0

[1 rows x 13 columns]
2025-07-03 03:00:22.930 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Other
Name: Category, dtype: object
2025-07-03 03:00:22.931 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:22.935 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:23.936 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 52.96163935958662, "AnomalyScore": 0.19818027207239813, "Timestamp": "2022-01-09 14:15:42", "Amount": 19.034787557761756, "AccountBalance": 8609.537763200435, "LastLogin": "2022-01-01", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "b039eb27-86fd-40a4-9fcc-c6e2b4881e63", "transaccion_id": "5e01bf76-9697-469a-b171-195548d23742"}
2025-07-03 03:00:23.957 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          52.961639  ...             8556.576124          1

[1 rows x 13 columns]
2025-07-03 03:00:23.961 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 03:00:23.962 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:23.966 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:24.967 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 16.019287695546776, "AnomalyScore": 0.22607866236295573, "Timestamp": "2022-01-16 02:59:55", "Amount": 76.3198791087706, "AccountBalance": 4075.0699115848993, "LastLogin": "2024-01-27", "SuspiciousFlag": 0, "Hour": 9, "usuario_id": "ca7958d1-1273-4aa6-a1c5-08ce2588825b", "transaccion_id": "60347f9f-7960-4b8d-892a-6b0f5ab84928"}
2025-07-03 03:00:24.989 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          16.019288  ...             4059.050624          1

[1 rows x 13 columns]
2025-07-03 03:00:24.994 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 03:00:24.995 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:24.998 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:26.001 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 10.057863646142923, "AnomalyScore": 0.33548390763040714, "Timestamp": "2022-01-20 08:19:32", "Amount": 81.19766044677004, "AccountBalance": 8509.332327373395, "LastLogin": "2024-07-31", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "ee101800-f179-4a2c-9dfd-a4921b53ab3e", "transaccion_id": "9863eeb1-ce21-4e68-9aa7-c7aabe768403"}
2025-07-03 03:00:26.024 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          10.057864  ...             8499.274464          0

[1 rows x 13 columns]
2025-07-03 03:00:26.029 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 03:00:26.030 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:26.034 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:27.035 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 37.14681764341006, "AnomalyScore": 0.8846220507430966, "Timestamp": "2022-01-23 02:01:45", "Amount": 29.297713782010973, "AccountBalance": 4433.52273704466, "LastLogin": "2022-08-13", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "a90f2400-5260-4e46-96fc-ada00d060679", "transaccion_id": "fa01f0e6-ce8d-4bb6-b763-f312c4c729aa"}
2025-07-03 03:00:27.060 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          37.146818  ...             4396.375919          1

[1 rows x 13 columns]
2025-07-03 03:00:27.065 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Other
Name: Category, dtype: object
2025-07-03 03:00:27.065 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:27.070 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:28.072 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 15.280973662681209, "AnomalyScore": 0.45224811825215444, "Timestamp": "2022-02-11 15:00:00", "Amount": 99.88740974312738, "AccountBalance": 9726.54598347682, "LastLogin": "2022-11-10", "SuspiciousFlag": 0, "Hour": 11, "usuario_id": "bce54960-a851-422c-98a9-338445cb53ac", "transaccion_id": "c3477302-f380-47c9-b01a-0611d26b426e"}
2025-07-03 03:00:28.092 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          15.280974  ...              9711.26501          0

[1 rows x 13 columns]
2025-07-03 03:00:28.097 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 03:00:28.097 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:28.102 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:29.104 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Travel", "TransactionAmount": 69.26232376243237, "AnomalyScore": 0.9990473412377048, "Timestamp": "2022-01-19 21:55:04", "Amount": 57.8590725555109, "AccountBalance": 4464.627598983246, "LastLogin": "2022-02-15", "SuspiciousFlag": 0, "Hour": 16, "usuario_id": "ade25c16-bfb5-455b-99f9-ebe06bdb3814", "transaccion_id": "c334d3b6-dfeb-40d8-aad5-88086ce6d990"}
2025-07-03 03:00:29.129 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Travel          69.262324  ...             4395.365275          0

[1 rows x 13 columns]
2025-07-03 03:00:29.135 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Travel
Name: Category, dtype: object
2025-07-03 03:00:29.135 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:29.141 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:30.143 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 26.26287215978836, "AnomalyScore": 0.44448839001714213, "Timestamp": "2022-01-25 14:50:00", "Amount": 49.84900209737859, "AccountBalance": 9093.314805842047, "LastLogin": "2022-08-20", "SuspiciousFlag": 1, "Hour": 23, "usuario_id": "5466dfe8-4764-42e4-91c3-0a09a1ec5b6e", "transaccion_id": "b7f60369-d34b-40e7-b858-d28d7a3e59af"}
2025-07-03 03:00:30.166 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          26.262872  ...             9067.051934          0

[1 rows x 13 columns]
2025-07-03 03:00:30.171 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Other
Name: Category, dtype: object
2025-07-03 03:00:30.171 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:30.178 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:31.179 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 21.296726074181812, "AnomalyScore": 0.7620355019329526, "Timestamp": "2022-01-21 23:04:44", "Amount": 76.61766299155767, "AccountBalance": 1913.9339647387337, "LastLogin": "2022-09-10", "SuspiciousFlag": 1, "Hour": 14, "usuario_id": "cd163c01-682d-47d2-94f7-cb8858f2394b", "transaccion_id": "d0ad563c-6cf4-40a1-941b-a07adb6514bf"}
2025-07-03 03:00:31.200 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          21.296726  ...             1892.637239          0

[1 rows x 13 columns]
2025-07-03 03:00:31.205 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Other
Name: Category, dtype: object
2025-07-03 03:00:31.205 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:31.209 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:32.210 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 52.96163935958662, "AnomalyScore": 0.19818027207239813, "Timestamp": "2022-01-09 14:15:42", "Amount": 19.034787557761756, "AccountBalance": 8609.537763200435, "LastLogin": "2022-01-01", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "8a706517-7bff-4cf6-b889-b4d3b6d4889e", "transaccion_id": "6a3e3b14-af62-4513-a290-6e15d6523b6e"}
2025-07-03 03:00:32.240 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          52.961639  ...             8556.576124          1

[1 rows x 13 columns]
2025-07-03 03:00:32.246 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 03:00:32.247 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:32.252 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:33.254 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 16.019287695546776, "AnomalyScore": 0.22607866236295573, "Timestamp": "2022-01-16 02:59:55", "Amount": 76.3198791087706, "AccountBalance": 4075.0699115848993, "LastLogin": "2024-01-27", "SuspiciousFlag": 0, "Hour": 9, "usuario_id": "6f040b2b-12dd-4050-8b99-fe05451982ee", "transaccion_id": "f71297eb-3eda-4d05-8b76-e5f286609ea8"}
2025-07-03 03:00:33.275 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          16.019288  ...             4059.050624          1

[1 rows x 13 columns]
2025-07-03 03:00:33.280 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 03:00:33.281 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:33.285 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:34.287 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 10.057863646142923, "AnomalyScore": 0.33548390763040714, "Timestamp": "2022-01-20 08:19:32", "Amount": 81.19766044677004, "AccountBalance": 8509.332327373395, "LastLogin": "2024-07-31", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "bfb449cf-07e3-4e23-bb58-efb933b9f2e1", "transaccion_id": "3c982155-1a23-4b6e-bcff-51fba38ecd2b"}
2025-07-03 03:00:34.307 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          10.057864  ...             8499.274464          0

[1 rows x 13 columns]
2025-07-03 03:00:34.312 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 03:00:34.312 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:34.317 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:35.318 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 37.14681764341006, "AnomalyScore": 0.8846220507430966, "Timestamp": "2022-01-23 02:01:45", "Amount": 29.297713782010973, "AccountBalance": 4433.52273704466, "LastLogin": "2022-08-13", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "770fcee7-c4e1-4f6a-a3e0-951d8c03b82a", "transaccion_id": "d23fb969-cd6f-40dd-81c7-3dbaa36f255b"}
2025-07-03 03:00:35.344 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0    Other          37.146818  ...             4396.375919          1

[1 rows x 13 columns]
2025-07-03 03:00:35.349 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Other
Name: Category, dtype: object
2025-07-03 03:00:35.350 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:35.355 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:36.357 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 15.280973662681209, "AnomalyScore": 0.45224811825215444, "Timestamp": "2022-02-11 15:00:00", "Amount": 99.88740974312738, "AccountBalance": 9726.54598347682, "LastLogin": "2022-11-10", "SuspiciousFlag": 0, "Hour": 11, "usuario_id": "fabcb0dc-9a49-4ea2-a4a0-a016f271c761", "transaccion_id": "0e79ffcf-b40e-412a-b2b5-c1a4ef6158e1"}
2025-07-03 03:00:36.377 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Online          15.280974  ...              9711.26501          0

[1 rows x 13 columns]
2025-07-03 03:00:36.381 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Online
Name: Category, dtype: object
2025-07-03 03:00:36.382 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:36.387 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:00:37.389 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Travel", "TransactionAmount": 69.26232376243237, "AnomalyScore": 0.9990473412377048, "Timestamp": "2022-01-19 21:55:04", "Amount": 57.8590725555109, "AccountBalance": 4464.627598983246, "LastLogin": "2022-02-15", "SuspiciousFlag": 0, "Hour": 16, "usuario_id": "bee0d40b-dec3-43ef-ac88-389a34fba4b2", "transaccion_id": "9172ec1f-9b1b-4fa5-8281-c712e4806166"}
2025-07-03 03:00:37.408 | INFO     | data_service:get_clean_data:37 - Datos recibidos:   Category  TransactionAmount  ...  BalancePostTransaction  IsWeekend
0   Travel          69.262324  ...             4395.365275          0

[1 rows x 13 columns]
2025-07-03 03:00:37.414 | INFO     | data_service:codificar_categoria:50 - Categoría original: 0    Travel
Name: Category, dtype: object
2025-07-03 03:00:37.414 | INFO     | data_service:codificar_categoria:51 - ['Food' 'Online' 'Other' 'Retail' 'Travel']
2025-07-03 03:00:37.418 | ERROR    | consumer_service:consume_loop:59 - Error procesando mensaje: 'str' object has no attribute 'get'
2025-07-03 03:07:34.701 | INFO     | consumer_service:consume_loop:33 - Esperando mensajes de Kafka...
2025-07-03 03:07:42.884 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 26.26287215978836, "AnomalyScore": 0.44448839001714213, "Timestamp": "2022-01-25 14:50:00", "Amount": 49.84900209737859, "AccountBalance": 9093.314805842047, "LastLogin": "2022-08-20", "SuspiciousFlag": 1, "Hour": 23, "usuario_id": "c7cd9ab3-e219-4ce1-ba55-1938300fcb66", "transaccion_id": "5898fa23-5056-4219-aa22-be664af1f427"}
