Category|TransactionAmount|AnomalyScore|Amount|AccountBalance|SuspiciousFlag|Hour|gap|DayOfWeek|Month|TransactionAmountRelativeToBalance|BalancePostTransaction|IsWeekend
1|56,42352713106991|0,668503877155413|70,34986000122497|6676,1352986076445|1|22|695|1|1|0,00845152541214038|6619,7117714765745|0
3|15,163433260690956|0,044166624020332|82,1111607613807|6552,817252915446|0|23|954|1|1|0,0023140326786840453|6537,653819654755|0
3|66,28975654227833|0,2401035523725546|26,719047821992245|2478,8342993715314|0|0|194|2|1|0,0267423105122779|2412,5445428292533|0
1|60,814902227196114|0,974277996904349|31,736387333577436|9122,326240080129|0|1|552|2|1|0,0066666002318573|9061,511337852933|0
2|57,753818183479325|0,4812591323208441|23,73086258823552|9467,31225148779|0|2|867|2|1|0,0061003394257333485|9409,558433304312|0
4|88,25312681234051|0,7285287577126686|44,49934478211936|6506,933648420445|0|3|639|2|1|0,013562936335421818|6418,680521608105|0
3|13,179436933907718|0,8830880059666149|20,32425877023761|4698,084283636987|0|4|136|2|1|0,0028052789473808582|4684,904846703079|0
0|79,49662316110677|0,6005404852186255|38,41693891133238|8351,891276695285|0|5|171|2|1|0,009518397752965285|8272,394653534178|0
0|35,00140428242311|0,5237677146618158|90,96302095740636|8351,891276695285|0|6|171|2|1|0,004190835718861588|8316,889872412863|0
0|87,64706513485294|0,281835867113636|86,5937053715803|5113,282346727997|0|7|156|2|1|0,017141057190189886|5025,635281593144|0
1|94,52720429262942|0,8726630093340163|59,292725283190485|5745,127918765053|0|8|357|2|1|0,016453455106522425|5650,600714472424|0
2|91,34460458205795|0,386953239126781|92,38660636515849|8773,956940488475|1|9|311|2|1|0,010410879059656349|8682,612335906417|0
0|97,04398304186093|0,338016679808673|48,00091682800642|2727,830524924492|0|10|1|2|1|0,03557551767060278|2630,786541882631|0
3|35,906013786922166|0,8195610642467348|76,41250123375404|7327,564000233736|0|11|493|2|1|0,004900129672804882|7291,657986446814|0
3|55,91742368489551|0,2337893882020584|12,79231871756009|1670,4930903743175|0|12|685|2|1|0,03347360369647848|1614,575666689422|0
2|86,8363757086116|0,3686420002198971|21,93791661410581|4450,429068562766|0|13|40|2|1|0,019511910957532637|4363,592692854154|0
1|33,6914080147524|0,7210381867523538|73,16714728850143|4084,721807054024|0|14|589|2|1|0,008248152409441871|4051,0303990392713|0
1|59,631169460802525|0,0469248431029969|62,874333971672|1883,4867347636705|0|15|221|2|1|0,03165998908311118|1823,855565302868|0
3|68,98309529639025|0,8766561963606543|12,95472549914229|7039,2748357039445|0|16|339|2|1|0,009799744562678632|6970,291740407554|0
2|85,08506109754073|0,5258094625332785|11,167088142720043|3101,509133840253|0|17|15|2|1|0,02743343882795192|3016,4240727427123|0
0|55,72748196444231|0,8466362648355847|76,89786951844191|6370,257414195333|0|18|883|2|1|0,008748073796870514|6314,52993223089|0
1|52,93669296798137|0,7841076684132207|63,342656568436645|1770,7471891361597|0|19|756|2|1|0,029895116193185082|1717,8104961681784|0
2|52,4160660929501|0,9348507665803928|62,90008313642736|9151,596943695971|0|20|908|2|1|0,005727532190876985|9099,180877603021|0
3|63,639157092267126|0,8019799729662566|82,94038053812939|5672,324719130025|0|21|236|2|1|0,011219237304529277|5608,685562037758|0
0|17,641142317760245|0,9338780219683108|58,10792253138713|4559,447920551074|0|22|808|2|1|0,003869139997903093|4541,806778233314|0
3|13,352825271576574|0,0314172736699124|10,58886273242011|5413,974090650807|0|23|172|2|1|0,002466362979947591|5400,62126537923|0
1|47,84000801700508|0,071081058330728|73,61390202453833|1773,8085062866285|0|0|246|3|1|0,026970221333054455|1725,9684982696233|0
3|12,811154127567958|0,931140005866545|35,290104499573374|1656,961894267556|0|1|766|3|1|0,007731713186579348|1644,150740139988|0
4|60,05883679842616|0,3161546261299969|40,22710518557125|1795,3282266181373|0|2|4|3|1|0,03345284494944921|1735,269389819711|0
3|23,3046139889796|0,4147382952388698|83,69207703681916|1735,145764061658|0|3|397|3|1|0,013430925788290993|1711,8411500726784|0
0|57,62801474687827|0,4154593404725986|27,578224851691395|9408,482074265525|0|4|263|3|1|0,006125112881333413|9350,854059518646|0
0|44,4946875885166|0,2487087567939133|53,23106554463996|9035,123330226636|0|5|442|3|1|0,004924635332830648|8990,62864263812|0
0|71,39490628695674|0,2480703985398326|44,86059945676822|2341,7106823841923|0|6|603|3|1|0,03048835486981109|2270,3157760972354|0
4|55,76670588526584|0,2239728305610212|15,721131427539593|9447,919780990504|0|7|595|3|1|0,005902538037787971|9392,153075105238|0
3|58,74144774641283|0,7598616632848315|96,77041059859228|6215,272749963036|0|8|468|3|1|0,009451145606886226|6156,531302216624|0
0|77,05180171622311|0,4376424171959825|88,22726088325255|8451,465531226357|0|9|124|3|1|0,009116975207617329|8374,413729510134|0
2|13,272450742726177|0,8107127683094543|39,62535994411866|8722,686489131847|0|10|959|3|1|0,0015216012588854559|8709,41403838912|0
3|96,0326567388867|0,3267347500625877|91,1696888971712|8303,773585052018|0|11|12|3|1|0,011564941620248322|8207,740928313131|0
4|44,707442062607065|0,772037324050903|62,87616987614589|5271,417002663421|0|12|477|3|1|0,00848110518291729|5226,709560600814|0
0|91,2480973104991|0,953843575921074|47,28406366967809|4756,907985455394|0|13|682|3|1|0,019182228790108422|4665,6598881448945|0
4|49,03884567172364|0,1589909742837219|57,86820257846373|6165,705182432255|0|14|676|3|1|0,007953485322562688|6116,6663367605315|0
4|26,20528237108092|0,8002727183113773|19,423373683323028|7004,948613453739|0|15|949|3|1|0,003740967110129962|6978,743331082658|0
0|53,3480982900664|0,8069519363247476|54,46741969722593|9618,239692586712|0|16|787|3|1|0,00554655529443549|9564,891594296647|0
0|42,845963719216265|0,2191924442418531|47,2247769165285|6746,988789784419|0|17|104|3|1|0,006350383119665045|6704,142826065203|0
2|87,58507248999499|0,3483601080693872|64,7020765138534|9262,124940491196|0|18|892|3|1|0,009456261176860145|9174,5398680012|0
1|75,82077035751816|0,1169527989236673|54,66513489536387|3432,0462856822232|0|19|295|3|1|0,022092001111356365|3356,225515324705|0
4|24,96992408493694|0,0714675533163863|93,94593260347892|9999,776238940984|0|20|337|3|1|0,0024970482827105095|9974,806314856047|0
0|73,92469444366051|0,4035191003752475|69,7694462534096|3527,228702949211|0|21|831|3|1|0,020958293512935548|3453,3040085055504|0
0|98,07924918264038|0,61037694535367|40,104020200685696|3143,9314064704977|0|22|182|3|1|0,031196370563551207|3045,852157287857|0
1|76,64636022941446|0,5808139778976218|60,89811247736398|7732,401836922855|0|23|814|3|1|0,00991236123599032|7655,755476693441|0
1|48,91908225486959|0,4932231842612283|44,37900942452836|2462,046546141992|0|0|923|4|1|0,01986927596130358|2413,1274638871228|0
0|98,51810619237244|0,7061402300427333|70,04776805143774|8400,252361437635|1|1|552|4|1|0,011727993630837999|8301,734255245263|0
3|75,55592369606184|0,5215151917824524|36,97154016926994|1418,3050062770094|0|2|922|4|1|0,053271985476800184|1342,7490825809475|0
4|18,228977090203863|0,5399504949598766|12,787029418188828|7649,649301190314|0|3|198|4|1|0,0023829820652519805|7631,4203241001105|0
2|43,9710792610713|0,0431398897688446|58,70630745788713|8213,34489132453|0|4|202|4|1|0,005353614129551094|8169,373812063459|0
0|76,34450065125682|0,2820832692179645|45,96479075728064|3905,923034276328|0|5|732|4|1|0,01954582821558377|3829,578533625071|0
2|99,78432334104625|0,7338489096162989|22,088313163352225|5295,868005834597|0|6|678|4|1|0,01884192038606537|5196,083682493551|0
4|30,08067570009432|0,1961923594031581|95,79803309772218|6507,032237116073|0|7|841|4|1|0,0046227949399903585|6476,951561415978|0
0|23,859270314003528|0,8006561489414211|19,07706730811892|3525,504348282963|0|8|176|4|1|0,006767619028926679|3501,6450779689594|0
2|34,818813933039934|0,6757477268047949|61,482473424574415|5729,012454195284|0|9|669|4|1|0,006077629296745996|5694,193640262244|0
2|16,834526209015557|0,3515756114166093|69,91745393115764|5655,630625853387|0|10|186|4|1|0,0029765957720188575|5638,796099644372|0
4|29,26918585734194|0,7727275538583714|17,903935219000818|4998,111232701779|0|11|101|4|1|0,005856049314356734|4968,842046844437|0
2|59,67109549021307|0,4942559626588434|22,27135442311328|2802,599688947567|0|12|605|4|1|0,021291337369919134|2742,9285934573536|0
4|52,54831730003369|0,4786464276361842|21,08546901703194|6474,825824609259|0|13|910|4|1|0,008115788551455724|6422,277507309225|0
2|80,31494214920204|0,1591698486560371|32,92013195873318|8272,536631790612|0|14|322|4|1|0,009708623330909043|8192,22168964141|0
4|72,22326538432765|0,8041714286503358|38,411192485188|7080,103438619933|0|15|105|4|1|0,010200877149671354|7007,880173235605|0
4|19,18059204736145|0,3302037132127945|69,39748498852232|9246,516979425342|0|16|384|4|1|0,002074358603357423|9227,33638737798|0
1|56,83343011703311|0,199885053475984|65,61696394010804|8573,123086384709|0|17|566|4|1|0,006629256286695844|8516,289656267676|0
4|60,60527992897917|0,2560597429293317|25,40830020808809|4961,926428913047|0|18|255|4|1|0,012214062581789486|4901,321148984068|0
0|21,63628002156784|0,093706877838776|67,29044394590485|7268,827350334111|0|19|420|4|1|0,0029765846647290817|7247,191070312543|0
4|80,56381315391081|0,3759062247125273|91,6907402268582|6741,429339282374|0|20|597|4|1|0,011950553673308523|6660,865526128463|0
3|87,96458747932651|0,9545849819219668|77,4561808153056|8149,305816264029|0|21|463|4|1|0,010794120316821419|8061,341228784702|0
1|72,76321184049728|0,6785648733531388|45,158314001601454|2152,9921898737|0|22|634|4|1|0,03379631945843972|2080,228978033203|0
2|10,905845947871857|0,5714744224253233|93,49535668273188|4450,390070063062|0|23|4|4|1|0,0024505370936434164|4439,48422411519|0
4|41,78574540544385|0,485176949493743|53,931161018025975|8336,538200756011|0|0|772|5|1|0,005012361774058019|8294,752455350566|1
2|88,89654527087248|0,5391930404729627|81,71166645699894|5483,470359081937|0|1|273|5|1|0,016211730792642758|5394,573813811065|1
4|77,98288716478888|0,7511914943522533|59,46381398714095|9992,49572887844|0|2|719|5|1|0,007804145158593096|9914,512841713651|1
1|91,6641527939692|0,2106717023337655|14,139387559786153|1773,8085062866285|0|3|244|5|1|0,05167646477570632|1682,1443534926593|1
2|55,99920313978915|0,6863024647194603|61,48081498804065|9402,340679191357|0|4|578|5|1|0,005955878972107756|9346,341476051568|1
2|23,45026384021462|0,9059701878428492|56,79197048335646|4886,010824613629|0|5|803|5|1|0,004799470300409946|4862,560560773414|1
2|29,485434421487906|0,2556055258502914|54,78567418688587|9301,241150618618|0|6|152|5|1|0,003170053753474272|9271,75571619713|1
4|42,08658989934876|0,358194862777846|23,521178993762483|7699,460321299333|0|7|770|5|1|0,005466174010004688|7657,3737313999845|1
0|64,97010131569849|0,6472169153955154|57,82044734885588|8486,464783345322|0|8|591|5|1|0,007655732154006252|8421,494682029623|1
4|21,796197745089465|0,6932420142873471|47,31206587825806|9938,92291891054|0|9|540|5|1|0,002193014064292458|9917,126721165452|1
0|45,52564850769525|0,8925939828354749|25,03864028565554|7502,562160892314|0|10|243|5|1|0,006068013504106799|7457,036512384619|1
4|74,36791474172722|0,3343613352889214|19,74409229922852|6839,033502010339|0|11|338|5|1|0,010874038666409035|6764,665587268612|1
3|19,508543963332247|0,173290010578529|63,14752710370071|7927,594272471447|0|12|334|5|1|0,0024608403625139626|7908,085728508115|1
2|58,71501977905394|0,6302915926782255|77,02315549089194|8130,737892776473|0|13|330|5|1|0,007221364229588271|8072,022872997419|1
2|49,41620363376524|0,3250686913417957|42,6041988042216|6865,652981348801|0|14|675|5|1|0,007197597048381131|6816,236777715036|1
1|45,505085906455086|0,6238651273078697|98,59494640028537|7921,752971281453|0|15|28|5|1|0,005744320237127264|7876,247885374998|1
0|72,13402240525451|0,5216001080391224|29,32097037446717|4470,138105796166|0|16|582|5|1|0,016136866624259897|4398,004083390912|1
0|65,68261892111595|0,933887483919026|26,18436652741295|4084,721807054024|0|17|586|5|1|0,016080071550450936|4019,039188132908|1
2|77,91709089903293|0,1649689650904061|10,933045904656083|3354,518348759637|0|18|296|5|1|0,023227504755740407|3276,601257860604|1
3|66,31709715541066|0,2524872978016569|53,8004241417046|4370,431521920184|0|19|481|5|1|0,01517403872427538|4304,1144247647735|1
4|51,65768770234823|0,4390107433850064|28,32936501855892|8467,122622743587|0|20|7|5|1|0,006100973140933404|8415,464935041238|1
0|45,90027099168569|0,143270469987192|76,27368428978873|7224,6321196105455|0|21|30|5|1|0,006353302179510838|7178,73184861886|1
2|99,16801168992616|0,2726297489815542|39,82600629262846|7980,849544448291|0|22|89|5|1|0,012425746299015283|7881,681532758365|1
4|75,62932808638742|0,7471238062986284|70,00810139898996|2342,874350139253|0|23|479|5|1|0,03228057368159426|2267,2450220528654|1
0|29,501643167539346|0,6645510965352156|89,71731744470446|2077,514821107271|0|0|805|6|1|0,01420044895362797|2048,0131779397316|1
1|32,12537893165401|0,3017661210442771|27,25454050385736|1631,0607959675435|0|1|208|6|1|0,019696003368530033|1598,9354170358895|1
3|67,39074019819041|0,3309947313543306|42,27816571071364|7710,801194598957|0|2|955|6|1|0,00873978442673303|7643,410454400767|1
2|28,47403121032192|0,4691574673531847|57,13668560793148|8472,420333363536|0|3|473|6|1|0,0033607906701930332|8443,946302153214|1
0|36,28961236138732|0,5016200072084841|81,49987554510696|2866,801210289628|0|4|606|6|1|0,01265857298759862|2830,511597928241|1
2|21,968376497985467|0,264070039171332|49,1099285143028|4219,355106273666|0|5|454|6|1|0,005206572081435187|4197,386729775681|1
1|76,87093769792966|0,2721990921548431|42,02200366989237|6441,933112929328|0|6|402|6|1|0,01193289907708686|6365,062175231398|1
0|97,24429792666592|0,9182304981561936|80,51907113899962|2223,166957758453|0|7|814|6|1|0,04374133826850062|2125,9226598317873|1
2|44,07973869795079|0,4595266917617078|95,2233254396807|1418,0012283313492|0|8|931|6|1|0,031085825468446297|1373,9214896333986|1
0|28,86185266819369|0,191402885678013|77,11603142702253|4750,725054794199|0|9|123|6|1|0,006075252163681356|4721,8632021260055|1
0|80,17991437866195|0,1822368184383684|59,58695557387782|7962,41027548533|0|10|568|6|1|0,010069804444204524|7882,230361106668|1
1|22,02946182203776|0,5851802736554172|44,12676518046912|7695,154348220063|0|11|741|6|1|0,0028627706248846472|7673,124886398025|1
2|80,31781130411882|0,4805409002380162|69,23669463993528|7685,510723404021|0|12|487|6|1|0,010450549637454013|7605,192912099902|1
0|77,2385186191252|0,5685122195832132|44,09464247346977|2896,257873108053|0|13|359|6|1|0,026668384516548054|2819,019354488928|1
4|49,85472624403858|0,8320117134465028|99,7753583900932|8557,608088738338|0|14|416|6|1|0,005825778152851674|8507,753362494299|1
3|20,295347919606144|0,4768124088601617|52,99118399043776|9288,355524766564|0|15|932|6|1|0,0021850313401000237|9268,060176846959|1
2|46,78951927456144|0,8104288293091033|68,36571539188091|8612,857297188031|0|16|7|6|1|0,005432519971024891|8566,06777791347|1
4|71,10757833788674|0,827116638876693|12,301068214462283|5363,917913443514|0|17|437|6|1|0,013256649241344797|5292,810335105628|1
0|14,024762382450913|0,3061671106089534|98,64640220462732|2392,9224118361144|0|18|50|6|1|0,0058609348606875914|2378,8976494536637|1
3|76,1251576888117|0,4135308269157837|85,31413995164209|6484,64781184804|0|19|791|6|1|0,011739289456818939|6408,522654159228|1
0|25,07008358563905|0,3586166662378|21,032649355713|6435,390885417858|0|20|637|6|1|0,003895658248583795|6410,320801832219|1
0|31,6140354559968|0,9527556188400648|82,00373953388333|3152,247786827239|0|21|181|6|1|0,010029045174718502|3120,6337513712424|1
0|64,56228438413495|0,7647580142112145|82,16413416183838|2518,7388735597933|0|22|874|6|1|0,02563278196952888|2454,1765891756586|1
3|42,93345792371143|0,8539408620605459|30,561099365798057|4878,415267175985|0|23|237|6|1|0,00880069767995883|4835,481809252274|1
0|35,565541733174896|0,2890093311778844|52,69894800838486|4994,358137921838|1|0|483|0|1|0,007121143648695924|4958,792596188663|0
3|22,58265333635443|0,2028945147901161|66,54225115991392|6254,404271155562|0|1|95|0|1|0,0036106801475086076|6231,821617819208|0
1|14,597041829893008|0,1450040052616865|66,48799723490322|4082,516866288421|0|2|117|0|1|0,0035755006796000725|4067,919824458528|0
3|55,25302445396565|0,2638992188683519|74,17323414002594|8603,321935277745|0|3|798|0|1|0,006422289537649609|8548,06891082378|0
0|58,845687841143416|0,7081166726390359|66,24446927138561|8449,539575651721|0|4|283|0|1|0,006964366201764857|8390,693887810578|0
0|57,22281084326793|0,065989495975014|18,424787046927303|5493,960539328983|0|5|152|0|1|0,010415584610343226|5436,737728485715|0
0|98,8018167083342|0,0003129210023212|96,40709405350066|5302,392311164256|0|6|610|0|1|0,01863344145628487|5203,5904944559215|0
0|63,46213451883141|0,2511722043323737|37,37105363161972|9393,91094329131|0|7|265|0|1|0,0067556670381416686|9330,448808772479|0
2|49,08960789819064|0,3653544010626799|57,89155841423759|3340,637585647107|0|8|899|0|1|0,014694682269367335|3291,5479777489163|0
2|80,73234232826634|0,2611520209387087|65,14444373979248|7721,503341582387|0|9|644|0|1|0,01045552125756403|7640,770999254121|0
3|28,1947094530454|0,7625315087868267|50,9463446687639|6497,372202846478|0|10|708|0|1|0,0043394019263192874|6469,177493393433|0
1|28,08181245957889|0,2527998087414366|90,15169745639956|9674,062164262285|0|11|642|0|1|0,0029027942949672297|9645,980351802706|0
0|71,22961283863575|0,689377718975578|49,695996077348|4741,807018877029|0|12|600|0|1|0,015021617825245151|4670,577406038393|0
2|12,947838155574916|0,4503954900089659|71,98504539358078|1656,961894267556|0|13|762|0|1|0,007814203935750968|1644,014056111981|0
3|12,481657914339143|0,0544760907055447|39,17632975406391|3797,734535980661|0|14|5|0|1|0,0032866062111727083|3785,252878066322|0
1|65,99753207862302|0,8192144188445474|50,82386517906335|7710,801194598957|0|15|954|0|1|0,008559101760378817|7644,803662520334|0
0|73,61284284094162|0,108578431973914|85,30076766804406|2152,9921898737|0|16|631|0|1|0,034190947457761064|2079,3793470327587|0
4|45,70892854469648|0,7705794406270359|80,89642698729558|6025,002661070012|0|17|240|0|1|0,007586540806038214|5979,293732525316|0
4|23,20161468546752|0,707336006974676|55,69524903185309|8466,092665203068|0|18|463|0|1|0,002740533986927605|8442,8910505176|0
1|23,830703133369354|0,6157921144429012|88,50391549409335|7649,649301190314|0|19|195|0|1|0,0031152674057438436|7625,818598056944|0
4|60,08855743019992|0,4324468689113392|75,88625236108902|7398,457248836791|0|20|78|0|1|0,00812176855379508|7338,368691406591|0
1|95,82571214849716|0,1710115790912348|35,17601923028805|4309,686014500232|0|21|775|0|1|0,02223496371338539|4213,860302351734|0
3|90,20980446696748|0,2413802893802608|62,98349325215778|4843,333768944447|0|22|113|0|1|0,018625560155567752|4753,12396447748|0
0|73,46425263287489|0,6122810354811906|97,0455292967774|8801,922036350712|0|23|101|0|1|0,008346387565065647|8728,457783717837|0
2|86,65348344932752|0,0305014318747617|76,76312543775113|4620,924284406736|0|0|26|1|1|0,018752413611653165|4534,270800957408|0
4|77,29106098329157|0,4535346052163812|62,16550879121196|5840,971694574231|0|1|243|1|1|0,013232569001333877|5763,68063359094|0
4|34,84523603737763|0,925580638429988|28,500072838813903|3608,806985905158|0|2|857|1|1|0,009655610891209185|3573,9617498677803|0
1|27,27425252534787|0,7285583233202351|39,91796998566471|3532,245916328434|0|3|726|1|1|0,007721504439786538|3504,971663803086|0
4|27,776210631878016|0,6151318749918973|84,49886009864518|9517,546957003367|0|4|744|1|1|0,002918421181146812|9489,770746371489|0
1|66,42840133897653|0,8943598440260031|78,29820914461888|1767,822690779924|0|5|828|1|1|0,03757639365386231|1701,3942894409474|0
1|66,98557249521411|0,6783994733870634|79,20261479658105|5611,751690912045|0|6|597|1|1|0,011936660099144077|5544,766118416831|0
1|70,96202152646335|0,7143370523798596|50,31919078514007|2730,960169902813|0|7|387|1|1|0,02598427553375437|2659,9981483763495|0
1|96,86197649100174|0,2951400443856831|18,479134277595005|9381,14521854332|0|8|11|1|1|0,010325176109579743|9284,28324205232|0
4|75,70566038140832|0,8958436085336823|55,648967645299344|5714,503201422603|0|9|640|1|1|0,013247986345088003|5638,797541041195|0
0|79,87859224113026|0,3281384083244372|72,41360119397154|4661,555925923707|0|10|274|1|1|0,01713560740458176|4581,677333682577|0
2|63,01423970331876|0,6108114169536368|74,32146924411033|6685,598453640112|0|11|326|1|1|0,009425370090692383|6622,584213936793|0
4|97,12673921424852|0,4570518240336341|25,97962923980079|6439,7423175111935|0|12|71|1|1|0,015082395292454136|6342,615578296945|0
0|68,27403800691818|0,7297890965313768|70,54331536441717|4661,555925923707|0|13|274|1|1|0,014646190905322966|4593,281887916789|0
4|18,78711993666675|0,9740997104770862|82,50807121975488|6381,958127861724|0|14|342|1|1|0,00294378614843112|6363,171007925058|0
3|73,96965272229485|0,043564933200842|57,87803871732218|3432,0462856822232|0|15|290|1|1|0,021552638445140066|3358,0766329599282|0
2|33,885862957067665|0,9895083933199876|27,87987923354001|3163,588349598883|0|16|506|1|1|0,010711211198310335|3129,702486641815|0
2|10,143274797457426|0,1232781302446439|22,01321045011379|5588,049941710766|0|17|771|1|1|0,0018151725384100792|5577,906666913308|0
2|89,72475793223832|0,6844904001802953|14,71386198547468|7309,477444001682|0|18|315|1|1|0,012275126179624295|7219,752686069443|0
4|86,91609663853549|0,3896075179244328|44,32303083127752|9772,83232034302|0|19|948|1|1|0,0088936445228485|9685,916223704484|0
0|24,23981157268908|0,0033134615369962|93,92398331455088|2802,599688947567|0|20|601|1|1|0,008649045266179854|2778,3598773748777|0
3|72,91096186749405|0,909676443687015|13,912774695481485|9927,157718777764|0|21|533|1|1|0,007344595898741386|9854,24675691027|0
2|82,85202509457709|0,6614929579114033|81,80865066013159|5405,766913696731|0|22|20|1|1|0,015326599614321658|5322,914888602154|0
0|60,49814143710503|0,4684326166652233|49,6812699232487|7685,510723404021|0|23|485|1|1|0,007871713880103671|7625,012581966916|0
3|83,12195363634069|0,0187944115062532|74,02517524763373|8921,44288847097|0|0|539|2|1|0,009317097545258939|8838,32093483463|0
3|28,88706840673035|0,3261839931966841|71,2219055244872|8400,252361437635|1|1|547|2|1|0,0034388334021177623|8371,365293030905|0
4|64,63368175495438|0,6413030905263242|45,39753678823229|6089,047769259954|0|2|665|2|1|0,010614743750451768|6024,414087505|0
4|94,80117505157018|0,2655540349578368|68,30467542833836|5493,960539328983|0|3|150|2|1|0,017255525294171285|5399,159364277413|0
2|80,11902469129403|0,8398100954746966|30,699545031070528|5964,380701095596|0|4|444|2|1|0,01343291595665196|5884,261676404302|0
1|36,05423423201009|0,7108090523094975|55,29436013469146|9301,241150618618|0|5|148|2|1|0,003876282062594641|9265,186916386609|0
1|49,12298790567034|0,5489740627530201|58,881829218778016|9393,91094329131|0|6|263|2|1|0,005229237130542703|9344,78795538564|0
0|85,80333328900018|0,9860397382767035|26,436080264307773|2653,251468019429|0|7|729|2|1|0,032338937459648234|2567,448134730429|0
1|71,4622660268702|0,2494273555152583|90,48071057199276|4552,1052691343975|0|8|106|2|1|0,015698728786309252|4480,643003107527|0
2|90,01981973137339|0,5122600501751468|90,60563652231846|8704,182255178053|0|9|213|2|1|0,010342134056053488|8614,16243544668|0
0|35,53622466237405|0,6463709162458597|88,34186423374305|9262,124940491196|0|10|886|2|1|0,003836724821862473|9226,588715828822|0
4|61,05825497080078|0,8067575236349557|36,90222620760606|2560,1203796381005|0|11|388|2|1|0,023849759353672267|2499,0621246673|0
2|33,42063794967267|0,2607989175769328|16,182846568927204|6847,49092112656|1|12|744|2|1|0,004880712999057799|6814,070283176888|0
0|30,22084017540379|0,291309745415711|11,564836282866452|6463,307957427782|0|13|613|2|1|0,004675754331135236|6433,0871172523775|0
1|59,31212836896322|0,2283551215387463|14,560537509054024|8236,476448026788|0|14|17|2|1|0,007201153156113574|8177,164319657824|0
1|10,230726644705085|0,8181341312113436|40,83608859104079|9347,479356234926|0|15|819|2|1|0,0010944904240821904|9337,248629590222|0
0|97,42511636370944|0,5704239074602406|10,980455323300587|9713,65768299239|0|16|795|2|1|0,010029704519471664|9616,232566628682|0
3|39,02570619957358|0,1065930291717927|68,16151267115706|1150,2959489054026|0|17|569|2|1|0,03392666577389029|1111,270242705829|0
0|96,44332488760357|0,3011369182862841|51,20871487556867|1401,2725827248678|0|18|660|2|1|0,06882552765006156|1304,8292578372643|0
3|66,39535273910974|0,6045326052833953|30,79084603660721|1828,702205059994|0|19|875|2|1|0,03630736188505417|1762,3068523208842|0
2|36,53461967573059|0,3731841554485576|30,65272139730061|3039,5142047755826|0|20|113|2|1|0,012019887789413394|3002,979585099852|0
0|32,674715832902635|0,6589019215745976|77,36867757108365|6284,73966605261|0|21|380|2|1|0,005199056376097331|6252,0649502197075|0
0|99,0951514498993|0,8405061748157093|75,26230757258354|3967,076794107528|0|22|704|2|1|0,024979388248064584|3867,9816426576285|0
4|13,859496373981589|0,6731950403866196|91,4805744361771|5160,483332414382|0|23|211|2|1|0,002685697342907082|5146,6238360404|0
3|93,4853268222084|0,1469607039043922|55,15725947347897|2203,576279558167|1|0|731|3|1|0,042424366104064665|2110,0909527359586|0
3|62,08117630253874|0,3398546091264148|25,5487291410875|4335,814031939231|0|1|358|3|1|0,014318228559902599|4273,732855636693|0
1|99,13454677927696|0,1142094134989581|96,58421668519038|3583,3826875795057|0|2|236|3|1|0,027665073876393623|3484,2481408002286|0
2|58,85787926940827|0,9482805982293544|28,21936015497701|9279,108537872376|0|3|709|3|1|0,006343053217793689|9220,250658602969|0
4|85,23285274883663|0,3857983422705521|81,21645066050094|2802,599688947567|0|4|599|3|1|0,030412068154065663|2717,36683619873|0
4|95,74381607726508|0,1405323146968852|52,32636056805466|9447,72949841338|0|5|372|3|1|0,010134055604930685|9351,985682336115|0
1|56,75233728488749|0,2274199087290001|42,32786546597519|4843,333768944447|0|6|110|3|1|0,011717618481878042|4786,58143165956|0
1|50,69065748740078|0,6431756677050152|79,37134605324061|1437,9427525147803|0|7|585|3|1|0,0352522083363536|1387,2520950273795|0
0|71,57334690739006|0,5219771425792494|11,705082409397097|6650,9563718712825|0|8|276|3|1|0,010761361660721962|6579,383024963892|0
1|20,781627414979045|0,2784227728971279|93,76508796403708|4468,344079407905|0|9|838|3|1|0,004650856569159462|4447,562451992926|0
2|55,8338310145598|0,589710102116919|83,14607235416698|6232,211660395478|0|10|120|3|1|0,00895891122719294|6176,377829380918|0
0|48,97803758936727|0,8601626136563015|81,49217872125034|6737,496077516889|0|11|207|3|1|0,007269471777921713|6688,518039927522|0
2|18,289408193294182|0,203641573116925|27,77692981290428|3017,7818364389864|0|12|442|3|1|0,006060546846844261|2999,4924282456923|0
0|92,94283383592844|0,181264582042527|99,87930230728328|9316,95357597456|0|13|183|3|1|0,009975667805794187|9224,010742138631|0
2|93,2593712796568|0,9170468484179688|62,42142695281371|6791,878055912904|0|14|775|3|1|0,013731013794993955|6698,618684633247|0
0|43,53731819032919|0,4171108474171109|87,31040281854852|4018,773274033155|0|15|809|3|1|0,010833484554015674|3975,2359558428257|0
4|46,04417197679019|0,9615520952201028|30,9802390482118|1715,321988918382|0|16|24|3|1|0,026842873975995565|1669,2778169415917|0
0|45,25970332313416|0,7288229515947116|79,32819585918911|7580,464854893932|0|17|50|3|1|0,0059705709596311355|7535,205151570798|0
3|27,72996607250687|0,3880430424603808|61,06243509196435|6089,047769259954|0|18|664|3|1|0,004554072676601302|6061,317803187448|0
2|80,15488067358145|0,7891194333920231|73,44126228893867|6507,017839612834|0|19|282|3|1|0,01231822051963986|6426,862958939252|0
3|40,902286825448925|0,027235597018043|67,27985921251647|9561,510600327694|0|20|260|3|1|0,004277805938326012|9520,608313502245|0
4|77,273254801297|0,6948161597871271|54,797029357519904|4886,010824613629|0|21|798|3|1|0,01581520335813164|4808,7375698123315|0
